Date,AAPL,MSFT,TSLA
2023-05-01,1.3580311831069944,1.2785928591555196,1.4970398160532485
2023-05-02,1.349622958737771,1.2779651288079275,1.4829787217524486
2023-05-03,1.3408945497399012,1.2737389950288123,1.48575395816311
2023-05-04,1.3276014954593096,1.2779651288079275,1.4912118337062985
2023-05-05,1.3899020114796663,1.29989189887319,1.573172987595423
2023-05-08,1.3893413474938487,1.2915230323898794,1.5891766485756147
2023-05-09,1.3754882490195972,1.2846185214571162,1.5647548222396925
2023-05-10,1.3898216864160338,1.3068378488980372,1.559111893294623
2023-05-11,1.3913432761630848,1.2976319650437074,1.5918594288625292
2023-05-12,1.3838054879000765,1.2928618941599834,1.553931527277062
2023-05-15,1.3797961763906168,1.2949122795206633,1.5388529921518865
2023-05-16,1.3797961763906168,1.304452944178863,1.5404255931819044
2023-05-17,1.3847679011624883,1.3167819237712868,1.608325652770229
2023-05-18,1.4036920151122683,1.3357369749711152,1.6363552440936946
2023-05-19,1.4045741033110475,1.334981920725448,1.666419999374686
2023-05-22,1.3968760367960686,1.3468915419348906,1.747178517883167
2023-05-23,1.3757065398175246,1.3220658655413884,1.7185014513847
2023-05-24,1.3779519228462889,1.316152755474127,1.691951863813118
2023-05-25,1.387173562443223,1.3667692338663529,1.7064755210414257
2023-05-26,1.4067392852346108,1.3959986961719102,1.7869565300242793
2023-05-30,1.4217344127385634,1.3889535276269003,1.8608696253614345
2023-05-31,1.42133353117099,1.3771273074923773,1.886493945923613
2023-06-01,1.4441069262951223,1.394698528317443,1.9197040444190272
2023-06-02,1.4510029817580912,1.4065243562839016,1.979370992053502
2023-06-05,1.44001728972203,1.408789126852839,2.013043512322037
2023-06-06,1.4370504686217513,1.3993114705302367,2.0472710516418267
2023-06-07,1.4259044983337197,1.3561174263604785,2.077428404200952
2023-06-08,1.4479560835110432,1.364001442394139,2.172617982659607
2023-06-09,1.4510835547385867,1.370417965532741,2.260869540668802
2023-06-12,1.4737765008406551,1.3916372644107546,2.311100882123171
2023-06-13,1.4699272196663027,1.40186958281096,2.393246948259789
2023-06-14,1.4750594706070077,1.4146600134918885,2.3754857740020863
2023-06-15,1.491578171192916,1.4597830016452105,2.367252520893849
2023-06-16,1.4828376142687558,1.4355858399354282,2.410175876249384
2023-06-20,1.4835595481739963,1.4176374841555932,2.53885306272908
2023-06-21,1.4751399196290718,1.3988080574588961,2.4001849687092482
2023-06-22,1.4995168410234976,1.424598598012244,2.447825986000449
2023-06-23,1.4969509014907922,1.4049307159949602,2.373728119570188
2023-06-26,1.4856442810754955,1.3780083784092396,2.229879800687182
2023-06-27,1.508016918590486,1.4030438647169203,2.3146161909869676
2023-06-28,1.5175593626082242,1.4084114690073175,2.3703977229538844
2023-06-29,1.5202857043513314,1.4050564712207794,2.382053687647784
2023-06-30,1.5554082102999416,1.4280793510246013,2.421554049108882
2023-07-03,1.5432997027910667,1.417385842981267,2.5885292439778067
2023-07-05,1.5342384654045342,1.4180565810931987,2.6131361237156097
2023-07-06,1.538087126786729,1.4311406149312893,2.558186979171188
2023-07-07,1.5290258894001967,1.414156600420548,2.538667868172812
2023-07-10,1.5124271116675192,1.3915533404450833,2.494079455663513
2023-07-11,1.508177320800888,1.3942370772289379,2.495744795126052
2023-07-12,1.5217289523696544,1.4140728071775646,2.516096152392535
2023-07-13,1.5279035697611092,1.436969801032879,2.5707677874113295
2023-07-14,1.5291064623806923,1.4477890643020326,2.602960303927981
2023-07-17,1.5555683645934806,1.4498438942341032,2.686216549321496
2023-07-18,1.553483383775118,1.507547503154175,2.7135985243155725
2023-07-19,1.5644693237280425,1.4890540337655396,2.694357205151599
2023-07-20,1.54867218517208,1.4546245536555522,2.432007378422138
2023-07-21,1.5391298651127734,1.441624443783133,2.4053653347268096
2023-07-24,1.5456249150497374,1.4472440814159202,2.4889916869240856
2023-07-25,1.552601543493202,1.4718602093406197,2.4540240751511604
2023-07-26,1.5596580011665728,1.4164630715269448,2.4454209975479366
2023-07-27,1.5493938711604573,1.3868983055267656,2.365495007616338
2023-07-28,1.5703228887818301,1.4189792218248325,2.464754913990044
2023-07-31,1.5752947375121331,1.4087050721644794,2.473913010644523
2023-08-01,1.5685587123842717,1.410466560384764,2.4150787327413177
2023-08-02,1.5442619920950469,1.3733953054737575,2.3506938408624025
2023-08-03,1.5329553716797502,1.3698724597558767,2.3988900183592454
2023-08-04,1.459342657114678,1.37456945665703,2.3483811673792494
2023-08-07,1.4341639725851054,1.3843404546914184,2.3260869611245996
2023-08-08,1.44178159007802,1.3673146089205293,2.3098982467425273
2023-08-09,1.4288710715171353,1.3512951971242577,2.240425586124185
2023-08-10,1.42710714303644,1.3542303136370628,2.26956521555016
2023-08-11,1.4275887215429404,1.346178841840123,2.24468082628673
2023-08-14,1.4409986686244662,1.3588856100007562,2.2179463264676547
2023-08-15,1.4248586610468872,1.349743257372776,2.1550417206493977
2023-08-16,1.41779278253272,1.3464653859721354,2.086956607659192
2023-08-17,1.3971566786850564,1.3316728066023846,2.027937135199719
2023-08-18,1.4010913672187342,1.3299919742805726,1.9934320863543018
2023-08-21,1.4119311601808826,1.352685171465355,2.139500481442327
2023-08-22,1.4230923773559927,1.3551226267050895,2.15716934073067
2023-08-23,1.4543276708502018,1.3742017337357937,2.1911193705248326
2023-08-24,1.4162673500742915,1.3446584062564402,2.1280295701503076
2023-08-25,1.4341733934259018,1.357307917879746,2.207123031505024
2023-08-28,1.4468601670178718,1.3603336252153084,2.209250792740684
2023-08-29,1.478416512849748,1.3801272624584113,2.379093397835242
2023-08-30,1.5067610957206388,1.381724170814552,2.3765032148264615
2023-08-31,1.508527503369965,1.3773955504480748,2.387418965912839
2023-09-01,1.521294725983999,1.381177749978872,2.2665124696138714
2023-09-05,1.5232217837605901,1.4017276179718337,2.3727103964370375
2023-09-06,1.468700403069434,1.3989122434412016,2.3304347985652787
2023-09-07,1.4257421127884133,1.3864308411946145,2.326457067928361
2023-09-08,1.4307205313155875,1.404753456030084,2.2987974422542696
2023-09-11,1.4401952940297096,1.420176641646562,2.5308047218683365
2023-09-12,1.4156248735236627,1.394247273598599,2.4743757147264183
2023-09-13,1.3988428852291814,1.4122758931088424,2.5097131509943305
2023-09-14,1.411128281419852,1.4233703276361553,2.5535616322048815
2023-09-15,1.4052664111511517,1.3877336235028412,2.5382980436778255
2023-09-18,1.429034200813031,1.382858713023372,2.4540240751511604
2023-09-19,1.4378668588518189,1.3811359187187242,2.465309933041299
2023-09-20,1.4091208985796284,1.348020463068128,2.4291396858877303
2023-09-21,1.396594403239629,1.3428093338352214,2.365402410338204
2023-09-22,1.4035000035018257,1.3322194888834407,2.2653099753876154
2023-09-25,1.4138580939990422,1.334446611318245,2.2848289452316037
2023-09-26,1.380776191750306,1.3117532834107746,2.2582793576600215
2023-09-27,1.3684907955596355,1.314484995421111,2.2247918907933673
2023-09-28,1.3705785034634916,1.3180568621469777,2.2791860162865345
2023-09-29,1.3747539192712037,1.3269241742394864,2.3147086471107143
